source;target;Type;Weight
1457;1171;Undirected;0.5
1457;1219;Undirected;0.5
1457;1221;Undirected;0.5
1457;1255;Undirected;0.5
1457;1274;Undirected;0.5
1457;1321;Undirected;0.5
1457;1350;Undirected;0.5
1457;1367;Undirected;0.5
1457;1374;Undirected;0.5
1457;1385;Undirected;0.5
1457;1400;Undirected;0.5
1457;1428;Undirected;0.5
1457;1450;Undirected;0.5
1457;1517;Undirected;0.5
1457;1531;Undirected;0.5
1457;1555;Undirected;0.5
1457;1592;Undirected;0.5
1457;1598;Undirected;0.5
1457;1599;Undirected;0.5
1457;1604;Undirected;0.5
1457;1618;Undirected;0.5
1457;1635;Undirected;0.5
1457;1640;Undirected;0.5
1457;1653;Undirected;0.5
1457;1655;Undirected;0.5
1457;1673;Undirected;0.5
1457;1757;Undirected;0.5
1457;1766;Undirected;0.5
1457;1772;Undirected;0.5
1457;1779;Undirected;0.5
1457;1781;Undirected;0.5
1458;19;Undirected;0.5
1458;26;Undirected;0.5
1458;57;Undirected;0.5
1458;61;Undirected;0.5
1458;76;Undirected;1.0
1458;87;Undirected;0.5
1458;89;Undirected;0.5
1458;102;Undirected;0.5
1458;112;Undirected;1.0
1458;124;Undirected;0.5
1458;170;Undirected;0.5
1458;180;Undirected;0.5
1458;208;Undirected;1.0
1458;237;Undirected;0.5
1458;280;Undirected;0.5
1458;287;Undirected;0.5
1458;298;Undirected;0.5
1458;334;Undirected;1.0
1458;349;Undirected;0.5
1458;379;Undirected;1.0
1458;562;Undirected;1.0
1458;678;Undirected;0.5
1458;691;Undirected;0.5
1458;692;Undirected;0.5
1458;701;Undirected;0.5
1458;730;Undirected;1.0
1458;974;Undirected;0.5
1458;990;Undirected;0.5
1458;1044;Undirected;1.0
1458;1096;Undirected;0.5
1458;1101;Undirected;1.0
1458;1102;Undirected;1.0
1458;1152;Undirected;0.5
1458;1160;Undirected;0.5
1458;1161;Undirected;0.5
1458;1175;Undirected;0.5
1458;1186;Undirected;0.5
1458;1189;Undirected;1.0
1458;1204;Undirected;1.0
1458;1215;Undirected;1.0
1458;1250;Undirected;0.5
1458;1284;Undirected;0.5
1458;1316;Undirected;1.0
1458;1354;Undirected;0.5
1458;1408;Undirected;0.5
1458;1425;Undirected;1.0
1458;1443;Undirected;0.5
1458;1460;Undirected;0.5
1458;1534;Undirected;1.0
1458;1562;Undirected;0.5
1458;1613;Undirected;1.0
1458;1623;Undirected;1.0
1458;1628;Undirected;0.5
1458;1648;Undirected;0.5
1458;1682;Undirected;0.5
1458;1686;Undirected;0.5
1458;1697;Undirected;0.5
1458;1731;Undirected;0.5
1458;1739;Undirected;1.0
1458;1754;Undirected;0.5
1458;1762;Undirected;0.5
1458;1770;Undirected;0.5
1459;1;Undirected;0.5
1459;5;Undirected;0.5
1459;15;Undirected;0.5
1459;23;Undirected;0.5
1459;28;Undirected;0.5
1459;30;Undirected;0.5
1459;84;Undirected;1.0
1459;125;Undirected;1.0
1459;138;Undirected;0.5
1459;157;Undirected;1.0
1459;167;Undirected;1.0
1459;209;Undirected;0.5
1459;213;Undirected;0.5
1459;229;Undirected;0.5
1459;258;Undirected;1.0
1459;267;Undirected;0.5
1459;292;Undirected;1.5
1459;301;Undirected;1.0
1459;372;Undirected;0.5
1459;381;Undirected;1.5
1459;414;Undirected;0.5
1459;421;Undirected;1.0
1459;422;Undirected;0.5
1459;437;Undirected;0.5
1459;438;Undirected;0.5
1459;442;Undirected;1.0
1459;444;Undirected;0.5
1459;445;Undirected;0.5
1459;446;Undirected;0.5
1459;454;Undirected;0.5
1459;462;Undirected;0.5
1459;486;Undirected;0.5
1459;521;Undirected;0.5
1459;537;Undirected;0.5
1459;540;Undirected;1.0
1459;546;Undirected;0.5
1459;564;Undirected;1.5
1459;578;Undirected;0.5
1459;608;Undirected;0.5
1459;617;Undirected;0.5
1459;626;Undirected;0.5
1459;637;Undirected;0.5
1459;650;Undirected;0.5
1459;667;Undirected;0.5
1459;669;Undirected;1.0
1459;670;Undirected;0.5
1459;679;Undirected;0.5
1459;682;Undirected;1.5
1459;721;Undirected;0.5
1459;723;Undirected;1.5
1459;724;Undirected;1.0
1459;739;Undirected;0.5
1459;755;Undirected;1.5
1459;780;Undirected;0.5
1459;785;Undirected;0.5
1459;793;Undirected;0.5
1459;799;Undirected;0.5
1459;807;Undirected;1.0
1459;808;Undirected;0.5
1459;813;Undirected;1.5
1459;814;Undirected;0.5
1459;817;Undirected;0.5
1459;820;Undirected;0.5
1459;824;Undirected;0.5
1459;828;Undirected;0.5
1459;859;Undirected;1.5
1459;869;Undirected;1.0
1459;891;Undirected;0.5
1459;909;Undirected;0.5
1459;913;Undirected;1.5
1459;929;Undirected;0.5
1459;932;Undirected;1.0
1459;933;Undirected;0.5
1459;938;Undirected;1.5
1459;946;Undirected;0.5
1459;959;Undirected;1.5
1459;962;Undirected;1.0
1459;977;Undirected;1.0
1459;980;Undirected;1.0
1459;1002;Undirected;1.5
1459;1051;Undirected;1.0
1459;1056;Undirected;1.0
1459;1064;Undirected;0.5
1459;1084;Undirected;0.5
1459;1094;Undirected;0.5
1459;1124;Undirected;1.5
1459;1140;Undirected;1.0
1459;1144;Undirected;1.0
1459;1155;Undirected;0.5
1459;1159;Undirected;0.5
1459;1170;Undirected;0.5
1459;1178;Undirected;0.5
1459;1194;Undirected;0.5
1459;1208;Undirected;1.0
1459;1228;Undirected;1.0
1459;1233;Undirected;0.5
1459;1237;Undirected;0.5
1459;1242;Undirected;0.5
1459;1252;Undirected;1.0
1459;1259;Undirected;0.5
1459;1263;Undirected;1.0
1459;1265;Undirected;0.5
1459;1273;Undirected;1.5
1459;1279;Undirected;0.5
1459;1285;Undirected;0.5
1459;1301;Undirected;0.5
1459;1307;Undirected;0.5
1459;1324;Undirected;0.5
1459;1325;Undirected;0.5
1459;1327;Undirected;0.5
1459;1334;Undirected;0.5
1459;1363;Undirected;0.5
1459;1366;Undirected;0.5
1459;1367;Undirected;1.5
1459;1373;Undirected;0.5
1459;1374;Undirected;0.5
1459;1377;Undirected;0.5
1459;1393;Undirected;1.5
1459;1410;Undirected;1.0
1459;1432;Undirected;1.5
1459;1433;Undirected;1.5
1459;1434;Undirected;1.0
1459;1475;Undirected;0.5
1459;1477;Undirected;1.0
1459;1479;Undirected;0.5
1459;1484;Undirected;0.5
1459;1508;Undirected;0.5
1459;1509;Undirected;1.5
1459;1512;Undirected;0.5
1459;1554;Undirected;0.5
1459;1563;Undirected;0.5
1459;1584;Undirected;1.0
1459;1587;Undirected;0.5
1459;1608;Undirected;0.5
1459;1615;Undirected;0.5
1459;1620;Undirected;0.5
1459;1637;Undirected;0.5
1459;1649;Undirected;0.5
1459;1662;Undirected;1.0
1459;1665;Undirected;0.5
1459;1669;Undirected;0.5
1459;1678;Undirected;0.5
1459;1705;Undirected;0.5
1459;1712;Undirected;1.5
1459;1735;Undirected;0.5
1459;1744;Undirected;1.0
1459;1763;Undirected;0.5
1459;1776;Undirected;0.5
1459;1782;Undirected;1.5
1460;19;Undirected;0.5
1460;26;Undirected;0.5
1460;57;Undirected;0.5
1460;61;Undirected;0.5
1460;76;Undirected;0.5
1460;87;Undirected;0.5
1460;89;Undirected;0.5
1460;102;Undirected;0.5
1460;112;Undirected;0.5
1460;124;Undirected;0.5
1460;170;Undirected;0.5
1460;180;Undirected;0.5
1460;208;Undirected;0.5
1460;237;Undirected;0.5
1460;280;Undirected;0.5
1460;287;Undirected;0.5
1460;298;Undirected;0.5
1460;334;Undirected;0.5
1460;349;Undirected;0.5
1460;379;Undirected;0.5
1460;562;Undirected;0.5
1460;678;Undirected;0.5
1460;691;Undirected;0.5
1460;692;Undirected;0.5
1460;701;Undirected;0.5
1460;730;Undirected;0.5
1460;974;Undirected;0.5
1460;990;Undirected;0.5
1460;1044;Undirected;0.5
1460;1096;Undirected;0.5
1460;1101;Undirected;0.5
1460;1102;Undirected;0.5
1460;1152;Undirected;0.5
1460;1161;Undirected;0.5
1460;1175;Undirected;0.5
1460;1186;Undirected;0.5
1460;1189;Undirected;0.5
1460;1204;Undirected;0.5
1460;1215;Undirected;0.5
1460;1250;Undirected;0.5
1460;1284;Undirected;0.5
1460;1316;Undirected;0.5
1460;1354;Undirected;0.5
1460;1408;Undirected;0.5
1460;1425;Undirected;0.5
1460;1443;Undirected;0.5
1460;1458;Undirected;0.5
1460;1534;Undirected;0.5
1460;1562;Undirected;0.5
1460;1613;Undirected;0.5
1460;1623;Undirected;0.5
1460;1628;Undirected;0.5
1460;1648;Undirected;0.5
1460;1682;Undirected;0.5
1460;1686;Undirected;0.5
1460;1731;Undirected;0.5
1460;1739;Undirected;0.5
1460;1754;Undirected;0.5
1460;1762;Undirected;0.5
1460;1770;Undirected;0.5
1461;10;Undirected;0.5
1461;54;Undirected;0.5
1461;286;Undirected;0.5
1461;306;Undirected;0.5
1461;351;Undirected;0.5
1461;352;Undirected;0.5
1461;416;Undirected;0.5
1461;428;Undirected;0.5
1461;436;Undirected;0.5
1461;519;Undirected;0.5
1461;520;Undirected;0.5
1461;620;Undirected;0.5
1461;670;Undirected;0.5
1461;674;Undirected;0.5
1461;698;Undirected;0.5
1461;810;Undirected;0.5
1461;825;Undirected;0.5
1461;969;Undirected;0.5
1461;982;Undirected;0.5
1461;1019;Undirected;0.5
1461;1039;Undirected;0.5
1461;1243;Undirected;0.5
1461;1291;Undirected;0.5
1461;1292;Undirected;0.5
1461;1293;Undirected;0.5
1461;1294;Undirected;0.5
1461;1339;Undirected;0.5
1461;1360;Undirected;0.5
1461;1371;Undirected;0.5
1461;1468;Undirected;0.5
1461;1522;Undirected;0.5
1461;1525;Undirected;0.5
1461;1559;Undirected;0.5
1462;112;Undirected;0.5
1462;168;Undirected;0.5
1462;246;Undirected;0.5
1462;262;Undirected;0.5
1462;264;Undirected;0.5
1462;302;Undirected;0.5
1462;303;Undirected;0.5
1462;357;Undirected;0.5
1462;382;Undirected;0.5
1462;396;Undirected;0.5
1462;400;Undirected;0.5
1462;417;Undirected;0.5
1462;430;Undirected;0.5
1462;459;Undirected;0.5
1462;478;Undirected;0.5
1462;480;Undirected;0.5
1462;511;Undirected;0.5
1462;541;Undirected;0.5
1462;552;Undirected;0.5
1462;572;Undirected;0.5
1462;577;Undirected;0.5
1462;581;Undirected;0.5
1462;604;Undirected;0.5
1462;623;Undirected;0.5
1462;684;Undirected;0.5
1462;746;Undirected;0.5
1462;747;Undirected;0.5
1462;796;Undirected;0.5
1462;821;Undirected;0.5
1462;832;Undirected;0.5
1462;849;Undirected;0.5
1462;850;Undirected;1.0
1462;921;Undirected;0.5
1462;948;Undirected;0.5
1462;1016;Undirected;0.5
1462;1022;Undirected;0.5
1462;1052;Undirected;0.5
1462;1100;Undirected;0.5
1462;1106;Undirected;0.5
1462;1182;Undirected;0.5
1462;1188;Undirected;0.5
1462;1191;Undirected;0.5
1462;1251;Undirected;0.5
1462;1266;Undirected;0.5
1462;1345;Undirected;0.5
1462;1394;Undirected;0.5
1462;1445;Undirected;0.5
1462;1495;Undirected;0.5
1462;1523;Undirected;0.5
1462;1547;Undirected;0.5
1462;1605;Undirected;0.5
1462;1624;Undirected;0.5
1462;1659;Undirected;0.5
1462;1677;Undirected;0.5
1462;1693;Undirected;0.5
1462;1726;Undirected;0.5
1462;1727;Undirected;0.5
1462;1747;Undirected;0.5
1462;1752;Undirected;0.5
1462;1768;Undirected;0.5
1462;1775;Undirected;0.5
1462;1778;Undirected;0.5
1463;92;Undirected;0.5
1463;155;Undirected;0.5
1463;160;Undirected;0.5
1463;227;Undirected;0.5
1463;425;Undirected;0.5
1463;460;Undirected;0.5
1463;549;Undirected;0.5
1463;564;Undirected;0.5
1463;603;Undirected;0.5
1463;711;Undirected;0.5
1463;719;Undirected;0.5
1463;720;Undirected;0.5
1463;726;Undirected;0.5
1463;729;Undirected;0.5
1463;731;Undirected;0.5
1463;783;Undirected;0.5
1463;808;Undirected;0.5
1463;809;Undirected;0.5
1463;839;Undirected;0.5
1463;882;Undirected;0.5
1463;892;Undirected;0.5
1463;903;Undirected;0.5
1463;934;Undirected;0.5
1463;935;Undirected;0.5
1463;1109;Undirected;0.5
1463;1185;Undirected;0.5
1463;1193;Undirected;0.5
1463;1321;Undirected;0.5
1463;1322;Undirected;0.5
1463;1383;Undirected;0.5
1463;1473;Undirected;0.5
1463;1574;Undirected;0.5
1463;1640;Undirected;0.5
1463;1689;Undirected;0.5
1463;1748;Undirected;0.5
1463;1777;Undirected;0.5
1468;10;Undirected;0.5
1468;54;Undirected;0.5
1468;286;Undirected;0.5
1468;306;Undirected;0.5
1468;351;Undirected;0.5
1468;352;Undirected;0.5
1468;416;Undirected;0.5
1468;428;Undirected;0.5
1468;436;Undirected;0.5
1468;519;Undirected;0.5
1468;520;Undirected;0.5
1468;620;Undirected;0.5
1468;670;Undirected;0.5
1468;674;Undirected;0.5
1468;698;Undirected;0.5
1468;810;Undirected;0.5
1468;825;Undirected;0.5
1468;969;Undirected;0.5
1468;982;Undirected;0.5
1468;1019;Undirected;0.5
1468;1039;Undirected;0.5
1468;1243;Undirected;0.5
1468;1291;Undirected;0.5
1468;1292;Undirected;0.5
1468;1293;Undirected;0.5
1468;1294;Undirected;0.5
1468;1339;Undirected;0.5
1468;1360;Undirected;0.5
1468;1371;Undirected;0.5
1468;1461;Undirected;0.5
1468;1522;Undirected;0.5
1468;1525;Undirected;0.5
1468;1559;Undirected;0.5
1469;24;Undirected;0.5
1469;769;Undirected;0.5
1469;1679;Undirected;0.5
1470;15;Undirected;0.5
1470;34;Undirected;0.5
1470;74;Undirected;0.5
1470;88;Undirected;0.5
1470;115;Undirected;0.5
1470;129;Undirected;0.5
1470;134;Undirected;0.5
1470;150;Undirected;1.0
1470;161;Undirected;0.5
1470;167;Undirected;0.5
1470;207;Undirected;0.5
1470;228;Undirected;0.5
1470;258;Undirected;0.5
1470;279;Undirected;0.5
1470;284;Undirected;0.5
1470;290;Undirected;0.5
1470;292;Undirected;0.5
1470;324;Undirected;0.5
1470;343;Undirected;0.5
1470;355;Undirected;0.5
1470;381;Undirected;0.5
1470;405;Undirected;0.5
1470;446;Undirected;0.5
1470;466;Undirected;0.5
1470;475;Undirected;0.5
1470;486;Undirected;0.5
1470;494;Undirected;0.5
1470;539;Undirected;0.5
1470;543;Undirected;1.0
1470;546;Undirected;1.0
1470;555;Undirected;0.5
1470;565;Undirected;0.5
1470;569;Undirected;0.5
1470;584;Undirected;0.5
1470;605;Undirected;0.5
1470;608;Undirected;0.5
1470;610;Undirected;0.5
1470;640;Undirected;0.5
1470;641;Undirected;0.5
1470;642;Undirected;0.5
1470;644;Undirected;1.0
1470;669;Undirected;0.5
1470;675;Undirected;1.0
1470;682;Undirected;0.5
1470;700;Undirected;1.0
1470;703;Undirected;0.5
1470;754;Undirected;0.5
1470;762;Undirected;0.5
1470;809;Undirected;1.0
1470;813;Undirected;0.5
1470;824;Undirected;0.5
1470;836;Undirected;0.5
1470;869;Undirected;0.5
1470;874;Undirected;0.5
1470;880;Undirected;0.5
1470;907;Undirected;0.5
1470;913;Undirected;0.5
1470;914;Undirected;0.5
1470;918;Undirected;0.5
1470;919;Undirected;0.5
1470;932;Undirected;0.5
1470;959;Undirected;0.5
1470;975;Undirected;1.0
1470;977;Undirected;0.5
1470;999;Undirected;0.5
1470;1029;Undirected;0.5
1470;1065;Undirected;0.5
1470;1066;Undirected;0.5
1470;1094;Undirected;0.5
1470;1098;Undirected;0.5
1470;1117;Undirected;0.5
1470;1140;Undirected;0.5
1470;1142;Undirected;1.0
1470;1167;Undirected;0.5
1470;1174;Undirected;0.5
1470;1178;Undirected;0.5
1470;1183;Undirected;0.5
1470;1207;Undirected;0.5
1470;1208;Undirected;0.5
1470;1210;Undirected;0.5
1470;1212;Undirected;1.0
1470;1218;Undirected;0.5
1470;1228;Undirected;0.5
1470;1234;Undirected;0.5
1470;1238;Undirected;1.0
1470;1252;Undirected;0.5
1470;1273;Undirected;0.5
1470;1285;Undirected;0.5
1470;1290;Undirected;0.5
1470;1299;Undirected;0.5
1470;1307;Undirected;0.5
1470;1310;Undirected;0.5
1470;1324;Undirected;1.0
1470;1339;Undirected;0.5
1470;1363;Undirected;0.5
1470;1365;Undirected;0.5
1470;1378;Undirected;0.5
1470;1380;Undirected;0.5
1470;1382;Undirected;0.5
1470;1384;Undirected;0.5
1470;1392;Undirected;0.5
1470;1393;Undirected;0.5
1470;1410;Undirected;0.5
1470;1418;Undirected;0.5
1470;1434;Undirected;0.5
1470;1474;Undirected;0.5
1470;1481;Undirected;0.5
1470;1493;Undirected;0.5
1470;1501;Undirected;0.5
1470;1508;Undirected;1.0
1470;1509;Undirected;0.5
1470;1512;Undirected;1.0
1470;1524;Undirected;1.0
1470;1539;Undirected;1.0
1470;1584;Undirected;0.5
1470;1588;Undirected;0.5
1470;1608;Undirected;0.5
1470;1612;Undirected;0.5
1470;1634;Undirected;0.5
1470;1644;Undirected;0.5
1470;1660;Undirected;0.5
1470;1667;Undirected;0.5
1470;1673;Undirected;0.5
1470;1687;Undirected;1.0
1470;1720;Undirected;0.5
1470;1744;Undirected;0.5
1470;1749;Undirected;0.5
1470;1780;Undirected;0.5
1471;25;Undirected;1.0
1471;662;Undirected;1.0
1471;702;Undirected;1.0
1471;727;Undirected;1.0
1471;735;Undirected;1.0
1471;1032;Undirected;1.0
1471;1131;Undirected;1.0
1471;1162;Undirected;1.0
1471;1447;Undirected;0.5
1471;1535;Undirected;1.0
1471;1573;Undirected;1.0
1471;1641;Undirected;1.0
1471;1767;Undirected;1.0
1473;92;Undirected;0.5
1473;155;Undirected;0.5
1473;160;Undirected;0.5
1473;227;Undirected;0.5
1473;425;Undirected;0.5
1473;460;Undirected;0.5
1473;549;Undirected;0.5
1473;564;Undirected;0.5
1473;603;Undirected;0.5
1473;711;Undirected;0.5
1473;719;Undirected;0.5
1473;720;Undirected;0.5
1473;726;Undirected;0.5
1473;729;Undirected;0.5
1473;731;Undirected;0.5
1473;783;Undirected;0.5
1473;808;Undirected;0.5
1473;809;Undirected;0.5
1473;839;Undirected;0.5
1473;882;Undirected;0.5
1473;892;Undirected;0.5
1473;903;Undirected;0.5
1473;934;Undirected;0.5
1473;935;Undirected;0.5
1473;1109;Undirected;0.5
1473;1185;Undirected;0.5
1473;1193;Undirected;0.5
1473;1321;Undirected;0.5
1473;1322;Undirected;0.5
1473;1383;Undirected;0.5
1473;1463;Undirected;0.5
1473;1574;Undirected;0.5
1473;1640;Undirected;0.5
1473;1689;Undirected;0.5
1473;1748;Undirected;0.5
1473;1777;Undirected;0.5
1474;34;Undirected;0.5
1474;74;Undirected;0.5
1474;115;Undirected;0.5
1474;129;Undirected;0.5
1474;161;Undirected;0.5
1474;228;Undirected;0.5
1474;279;Undirected;0.5
1474;290;Undirected;0.5
1474;324;Undirected;0.5
1474;343;Undirected;0.5
1474;355;Undirected;0.5
1474;405;Undirected;0.5
1474;466;Undirected;0.5
1474;475;Undirected;0.5
1474;486;Undirected;0.5
1474;494;Undirected;0.5
1474;539;Undirected;0.5
1474;543;Undirected;0.5
1474;546;Undirected;0.5
1474;555;Undirected;0.5
1474;565;Undirected;0.5
1474;569;Undirected;0.5
1474;584;Undirected;0.5
1474;605;Undirected;0.5
1474;610;Undirected;0.5
1474;640;Undirected;0.5
1474;644;Undirected;0.5
1474;675;Undirected;0.5
1474;809;Undirected;0.5
1474;836;Undirected;0.5
1474;874;Undirected;0.5
1474;880;Undirected;0.5
1474;907;Undirected;0.5
1474;914;Undirected;0.5
1474;918;Undirected;0.5
1474;919;Undirected;0.5
1474;975;Undirected;0.5
1474;999;Undirected;0.5
1474;1065;Undirected;0.5
1474;1066;Undirected;0.5
1474;1142;Undirected;0.5
1474;1167;Undirected;0.5
1474;1174;Undirected;0.5
1474;1183;Undirected;0.5
1474;1210;Undirected;0.5
1474;1212;Undirected;0.5
1474;1234;Undirected;0.5
1474;1252;Undirected;0.5
1474;1290;Undirected;0.5
1474;1324;Undirected;0.5
1474;1339;Undirected;0.5
1474;1378;Undirected;0.5
1474;1380;Undirected;0.5
1474;1382;Undirected;0.5
1474;1384;Undirected;0.5
1474;1392;Undirected;0.5
1474;1418;Undirected;0.5
1474;1434;Undirected;0.5
1474;1470;Undirected;0.5
1474;1501;Undirected;0.5
1474;1512;Undirected;0.5
1474;1524;Undirected;0.5
1474;1539;Undirected;0.5
1474;1588;Undirected;0.5
1474;1608;Undirected;0.5
1474;1612;Undirected;0.5
1474;1616;Undirected;0.5
1474;1634;Undirected;0.5
1474;1644;Undirected;0.5
1474;1660;Undirected;0.5
1474;1667;Undirected;0.5
1474;1668;Undirected;0.5
1474;1687;Undirected;0.5
1474;1720;Undirected;0.5
1474;1749;Undirected;0.5
1474;1780;Undirected;0.5
1475;5;Undirected;0.5
1475;15;Undirected;0.5
1475;28;Undirected;0.5
1475;138;Undirected;0.5
1475;229;Undirected;0.5
1475;267;Undirected;0.5
1475;292;Undirected;0.5
1475;381;Undirected;0.5
1475;421;Undirected;0.5
1475;422;Undirected;0.5
1475;437;Undirected;0.5
1475;438;Undirected;0.5
1475;442;Undirected;0.5
1475;445;Undirected;0.5
1475;454;Undirected;0.5
1475;486;Undirected;0.5
1475;521;Undirected;0.5
1475;537;Undirected;0.5
1475;546;Undirected;0.5
1475;564;Undirected;0.5
1475;578;Undirected;0.5
1475;608;Undirected;0.5
1475;617;Undirected;0.5
1475;637;Undirected;0.5
1475;650;Undirected;0.5
1475;679;Undirected;0.5
1475;682;Undirected;0.5
1475;721;Undirected;0.5
1475;723;Undirected;0.5
1475;739;Undirected;0.5
1475;755;Undirected;0.5
1475;785;Undirected;0.5
1475;807;Undirected;0.5
1475;813;Undirected;0.5
1475;814;Undirected;0.5
1475;817;Undirected;0.5
1475;820;Undirected;0.5
1475;859;Undirected;0.5
1475;909;Undirected;0.5
1475;913;Undirected;0.5
1475;938;Undirected;0.5
1475;959;Undirected;0.5
1475;1002;Undirected;0.5
1475;1064;Undirected;0.5
1475;1084;Undirected;0.5
1475;1094;Undirected;0.5
1475;1124;Undirected;0.5
1475;1155;Undirected;0.5
1475;1194;Undirected;0.5
1475;1242;Undirected;0.5
1475;1263;Undirected;0.5
1475;1265;Undirected;0.5
1475;1273;Undirected;0.5
1475;1279;Undirected;0.5
1475;1324;Undirected;0.5
1475;1325;Undirected;0.5
1475;1327;Undirected;0.5
1475;1334;Undirected;0.5
1475;1363;Undirected;0.5
1475;1366;Undirected;0.5
1475;1367;Undirected;0.5
1475;1373;Undirected;0.5
1475;1374;Undirected;0.5
1475;1393;Undirected;0.5
1475;1432;Undirected;0.5
1475;1433;Undirected;0.5
1475;1459;Undirected;0.5
1475;1479;Undirected;0.5
1475;1484;Undirected;0.5
1475;1508;Undirected;0.5
1475;1509;Undirected;0.5
1475;1512;Undirected;0.5
1475;1563;Undirected;0.5
1475;1587;Undirected;0.5
1475;1608;Undirected;0.5
1475;1649;Undirected;0.5
1475;1669;Undirected;0.5
1475;1712;Undirected;0.5
1475;1782;Undirected;0.5
1477;1;Undirected;0.5
1477;23;Undirected;0.5
1477;30;Undirected;0.5
1477;84;Undirected;1.0
1477;125;Undirected;1.0
1477;157;Undirected;1.0
1477;167;Undirected;1.0
1477;209;Undirected;0.5
1477;213;Undirected;0.5
1477;258;Undirected;1.0
1477;292;Undirected;1.0
1477;301;Undirected;1.0
1477;381;Undirected;1.0
1477;414;Undirected;0.5
1477;421;Undirected;0.5
1477;442;Undirected;0.5
1477;444;Undirected;0.5
1477;446;Undirected;0.5
1477;462;Undirected;0.5
1477;540;Undirected;1.0
1477;564;Undirected;1.0
1477;626;Undirected;0.5
1477;667;Undirected;0.5
1477;669;Undirected;1.0
1477;670;Undirected;0.5
1477;682;Undirected;1.0
1477;723;Undirected;1.0
1477;724;Undirected;1.0
1477;755;Undirected;1.0
1477;780;Undirected;0.5
1477;799;Undirected;0.5
1477;807;Undirected;0.5
1477;813;Undirected;1.0
1477;824;Undirected;0.5
1477;828;Undirected;0.5
1477;859;Undirected;1.0
1477;869;Undirected;1.0
1477;891;Undirected;0.5
1477;913;Undirected;1.0
1477;929;Undirected;0.5
1477;932;Undirected;1.0
1477;933;Undirected;0.5
1477;938;Undirected;1.0
1477;959;Undirected;1.0
1477;962;Undirected;1.0
1477;977;Undirected;1.0
1477;980;Undirected;1.0
1477;1002;Undirected;1.0
1477;1051;Undirected;1.0
1477;1056;Undirected;1.0
1477;1124;Undirected;1.0
1477;1140;Undirected;1.0
1477;1144;Undirected;1.0
1477;1159;Undirected;0.5
1477;1170;Undirected;0.5
1477;1178;Undirected;0.5
1477;1208;Undirected;1.0
1477;1228;Undirected;1.0
1477;1233;Undirected;0.5
1477;1237;Undirected;0.5
1477;1252;Undirected;1.0
1477;1263;Undirected;0.5
1477;1273;Undirected;1.0
1477;1285;Undirected;0.5
1477;1301;Undirected;0.5
1477;1307;Undirected;0.5
1477;1367;Undirected;1.0
1477;1377;Undirected;0.5
1477;1393;Undirected;1.0
1477;1410;Undirected;1.0
1477;1432;Undirected;1.0
1477;1433;Undirected;1.0
1477;1434;Undirected;1.0
1477;1459;Undirected;1.0
1477;1509;Undirected;1.0
1477;1554;Undirected;0.5
1477;1584;Undirected;1.0
1477;1615;Undirected;0.5
1477;1620;Undirected;0.5
1477;1637;Undirected;0.5
1477;1662;Undirected;1.0
1477;1665;Undirected;0.5
1477;1678;Undirected;0.5
1477;1705;Undirected;0.5
1477;1712;Undirected;1.0
1477;1735;Undirected;0.5
1477;1744;Undirected;1.0
1477;1763;Undirected;0.5
1477;1776;Undirected;0.5
1477;1782;Undirected;1.0
1479;1;Undirected;0.5
1479;5;Undirected;0.5
1479;15;Undirected;0.5
1479;23;Undirected;0.5
1479;28;Undirected;0.5
1479;47;Undirected;0.5
1479;85;Undirected;0.5
1479;138;Undirected;1.5
1479;176;Undirected;0.5
1479;189;Undirected;0.5
1479;192;Undirected;0.5
1479;213;Undirected;0.5
1479;216;Undirected;0.5
1479;225;Undirected;0.5
1479;229;Undirected;1.5
1479;252;Undirected;0.5
1479;267;Undirected;0.5
1479;292;Undirected;0.5
1479;381;Undirected;0.5
1479;404;Undirected;0.5
1479;414;Undirected;0.5
1479;421;Undirected;0.5
1479;422;Undirected;0.5
1479;437;Undirected;0.5
1479;438;Undirected;0.5
1479;442;Undirected;0.5
1479;444;Undirected;0.5
1479;445;Undirected;0.5
1479;454;Undirected;0.5
1479;486;Undirected;0.5
1479;503;Undirected;0.5
1479;521;Undirected;0.5
1479;537;Undirected;0.5
1479;546;Undirected;0.5
1479;559;Undirected;0.5
1479;564;Undirected;0.5
1479;568;Undirected;0.5
1479;578;Undirected;0.5
1479;599;Undirected;0.5
1479;608;Undirected;0.5
1479;617;Undirected;0.5
1479;626;Undirected;0.5
1479;637;Undirected;0.5
1479;650;Undirected;0.5
1479;667;Undirected;0.5
1479;672;Undirected;0.5
1479;673;Undirected;0.5
1479;679;Undirected;0.5
1479;682;Undirected;0.5
1479;688;Undirected;0.5
1479;721;Undirected;1.5
1479;723;Undirected;0.5
1479;739;Undirected;0.5
1479;755;Undirected;0.5
1479;780;Undirected;0.5
1479;785;Undirected;1.5
1479;807;Undirected;0.5
1479;813;Undirected;0.5
1479;814;Undirected;1.5
1479;817;Undirected;0.5
1479;820;Undirected;0.5
1479;842;Undirected;0.5
1479;859;Undirected;0.5
1479;862;Undirected;0.5
1479;891;Undirected;0.5
1479;909;Undirected;0.5
1479;913;Undirected;0.5
1479;929;Undirected;0.5
1479;933;Undirected;0.5
1479;937;Undirected;0.5
1479;938;Undirected;0.5
1479;948;Undirected;0.5
1479;959;Undirected;0.5
1479;1002;Undirected;0.5
1479;1062;Undirected;0.5
1479;1064;Undirected;0.5
